adsh,cik,ticker,name,sec_url,accepted_filing_time,accepted_filing_date
0001628280-19-014216,1173204,CIDM,CINEDIGM CORP.,https://www.sec.gov/Archives/edgar/data/1173204/000162828019014216/0001628280-19-014216.txt,2019-11-14 16:14:00,2019-11-14
0001628280-18-011116,1173204,CIDM,CINEDIGM CORP.,https://www.sec.gov/Archives/edgar/data/1173204/000162828018011116/0001628280-18-011116.txt,2018-08-14 16:20:00,2018-08-14
0001628280-18-001674,1173204,CIDM,CINEDIGM CORP.,https://www.sec.gov/Archives/edgar/data/1173204/000162828018001674/0001628280-18-001674.txt,2018-02-14 16:36:00,2018-02-14
0001628280-16-021320,1173204,CIDM,CINEDIGM CORP.,https://www.sec.gov/Archives/edgar/data/1173204/000162828016021320/0001628280-16-021320.txt,2016-11-14 17:35:00,2016-11-14
0001628280-19-010746,1173204,CIDM,CINEDIGM CORP.,https://www.sec.gov/Archives/edgar/data/1173204/000162828019010746/0001628280-19-010746.txt,2019-08-14 15:40:00,2019-08-14
0001636050-17-000011,1636050,SIOX,AXOVANT SCIENCES LTD.,https://www.sec.gov/Archives/edgar/data/1636050/000163605017000011/0001636050-17-000011.txt,2017-02-14 17:34:00,2017-02-14
0001636050-17-000039,1636050,SIOX,AXOVANT SCIENCES LTD.,https://www.sec.gov/Archives/edgar/data/1636050/000163605017000039/0001636050-17-000039.txt,2017-08-07 07:12:00,2017-08-07
0001636050-17-000057,1636050,SIOX,AXOVANT SCIENCES LTD.,https://www.sec.gov/Archives/edgar/data/1636050/000163605017000057/0001636050-17-000057.txt,2017-11-02 16:41:00,2017-11-02
0001636050-20-000009,1636050,SIOX,AXOVANT GENE THERAPIES LTD.,https://www.sec.gov/Archives/edgar/data/1636050/000163605020000009/0001636050-20-000009.txt,2020-02-10 06:04:00,2020-02-10
0001636050-16-000025,1636050,SIOX,AXOVANT SCIENCES LTD.,https://www.sec.gov/Archives/edgar/data/1636050/000163605016000025/0001636050-16-000025.txt,2016-02-09 16:46:00,2016-02-09
0001636050-16-000055,1636050,SIOX,AXOVANT SCIENCES LTD.,https://www.sec.gov/Archives/edgar/data/1636050/000163605016000055/0001636050-16-000055.txt,2016-08-15 16:46:00,2016-08-15
0001636050-20-000035,1636050,SIOX,AXOVANT GENE THERAPIES LTD.,https://www.sec.gov/Archives/edgar/data/1636050/000163605020000035/0001636050-20-000035.txt,2020-08-11 06:46:00,2020-08-11
0001636050-19-000012,1636050,SIOX,AXOVANT SCIENCES LTD.,https://www.sec.gov/Archives/edgar/data/1636050/000163605019000012/0001636050-19-000012.txt,2019-02-07 17:28:00,2019-02-07
0001636050-18-000046,1636050,SIOX,AXOVANT SCIENCES LTD.,https://www.sec.gov/Archives/edgar/data/1636050/000163605018000046/0001636050-18-000046.txt,2018-11-07 16:50:00,2018-11-07
0001636050-19-000094,1636050,SIOX,AXOVANT GENE THERAPIES LTD.,https://www.sec.gov/Archives/edgar/data/1636050/000163605019000094/0001636050-19-000094.txt,2019-11-08 08:02:00,2019-11-08
0001636050-18-000024,1636050,SIOX,AXOVANT SCIENCES LTD.,https://www.sec.gov/Archives/edgar/data/1636050/000163605018000024/0001636050-18-000024.txt,2018-08-07 17:06:00,2018-08-07
0001636050-18-000007,1636050,SIOX,AXOVANT SCIENCES LTD.,https://www.sec.gov/Archives/edgar/data/1636050/000163605018000007/0001636050-18-000007.txt,2018-02-09 16:18:00,2018-02-09
0001636050-16-000064,1636050,SIOX,AXOVANT SCIENCES LTD.,https://www.sec.gov/Archives/edgar/data/1636050/000163605016000064/0001636050-16-000064.txt,2016-11-07 16:33:00,2016-11-07
0001636050-19-000069,1636050,SIOX,AXOVANT GENE THERAPIES LTD.,https://www.sec.gov/Archives/edgar/data/1636050/000163605019000069/0001636050-19-000069.txt,2019-08-09 06:56:00,2019-08-09
0001640334-17-000296,1568969,APYP,"APPYEA, INC",https://www.sec.gov/Archives/edgar/data/1568969/000164033417000296/0001640334-17-000296.txt,2017-02-14 15:27:00,2017-02-14
0001640334-17-002388,1568969,APYP,"APPYEA, INC",https://www.sec.gov/Archives/edgar/data/1568969/000164033417002388/0001640334-17-002388.txt,2017-11-14 11:44:00,2017-11-14
0001640334-20-000409,1568969,APYP,"APPYEA, INC",https://www.sec.gov/Archives/edgar/data/1568969/000164033420000409/0001640334-20-000409.txt,2020-02-26 21:09:00,2020-02-26
0001640334-16-001129,1568969,APYP,"APPYEA, INC",https://www.sec.gov/Archives/edgar/data/1568969/000164033416001129/0001640334-16-001129.txt,2016-05-19 16:07:00,2016-05-19
0001640334-17-001050,1568969,APYP,"APPYEA, INC",https://www.sec.gov/Archives/edgar/data/1568969/000164033417001050/0001640334-17-001050.txt,2017-05-19 14:00:00,2017-05-19
0001640334-19-000285,1568969,APYP,"APPYEA, INC",https://www.sec.gov/Archives/edgar/data/1568969/000164033419000285/0001640334-19-000285.txt,2019-02-19 14:52:00,2019-02-19
0001640334-18-002167,1568969,APYP,"APPYEA, INC",https://www.sec.gov/Archives/edgar/data/1568969/000164033418002167/0001640334-18-002167.txt,2018-11-14 14:52:00,2018-11-14
0001640334-19-002415,1568969,APYP,"APPYEA, INC",https://www.sec.gov/Archives/edgar/data/1568969/000164033419002415/0001640334-19-002415.txt,2019-11-19 16:38:00,2019-11-19
0001640334-19-000847,1568969,APYP,"APPYEA, INC",https://www.sec.gov/Archives/edgar/data/1568969/000164033419000847/0001640334-19-000847.txt,2019-05-14 15:56:00,2019-05-14
0001640334-18-000360,1568969,APYP,"APPYEA, INC",https://www.sec.gov/Archives/edgar/data/1568969/000164033418000360/0001640334-18-000360.txt,2018-02-20 13:05:00,2018-02-20
0001640334-16-001995,1568969,APYP,"APPYEA, INC",https://www.sec.gov/Archives/edgar/data/1568969/000164033416001995/0001640334-16-001995.txt,2016-11-14 17:35:00,2016-11-14
0001640334-18-001064,1568969,APYP,"APPYEA, INC",https://www.sec.gov/Archives/edgar/data/1568969/000164033418001064/0001640334-18-001064.txt,2018-05-21 17:26:00,2018-05-21
0001640334-17-000299,1622996,ACBM,"ACRO BIOMEDICAL CO., LTD.",https://www.sec.gov/Archives/edgar/data/1622996/000164033417000299/0001640334-17-000299.txt,2017-02-14 15:37:00,2017-02-14
0001640334-17-001625,1622996,ACBM,"ACRO BIOMEDICAL CO., LTD.",https://www.sec.gov/Archives/edgar/data/1622996/000164033417001625/0001640334-17-001625.txt,2017-08-11 15:32:00,2017-08-11
0001640334-20-001279,1622996,ACBM,"ACRO BIOMEDICAL CO., LTD.",https://www.sec.gov/Archives/edgar/data/1622996/000164033420001279/0001640334-20-001279.txt,2020-05-19 12:53:00,2020-05-19
0001640334-16-001061,1622996,ACBM,"KILLER WAVES HAWAII, INC",https://www.sec.gov/Archives/edgar/data/1622996/000164033416001061/0001640334-16-001061.txt,2016-05-13 08:23:00,2016-05-13
0001640334-16-001481,1622996,ACBM,"KILLER WAVES HAWAII, INC",https://www.sec.gov/Archives/edgar/data/1622996/000164033416001481/0001640334-16-001481.txt,2016-08-03 13:55:00,2016-08-03
0001640334-20-002198,1622996,ACBM,"ACRO BIOMEDICAL CO., LTD.",https://www.sec.gov/Archives/edgar/data/1622996/000164033420002198/0001640334-20-002198.txt,2020-08-19 16:52:00,2020-08-19
0001640334-17-001056,1622996,ACBM,"ACRO BIOMEDICAL CO., LTD.",https://www.sec.gov/Archives/edgar/data/1622996/000164033417001056/0001640334-17-001056.txt,2017-05-22 13:02:00,2017-05-22
0001640334-19-000261,1622996,ACBM,"ACRO BIOMEDICAL CO., LTD.",https://www.sec.gov/Archives/edgar/data/1622996/000164033419000261/0001640334-19-000261.txt,2019-02-14 16:49:00,2019-02-14
0001640334-18-001489,1622996,ACBM,"ACRO BIOMEDICAL CO., LTD.",https://www.sec.gov/Archives/edgar/data/1622996/000164033418001489/0001640334-18-001489.txt,2018-08-01 17:14:00,2018-08-01
0001640334-18-001572,1622996,ACBM,"ACRO BIOMEDICAL CO., LTD.",https://www.sec.gov/Archives/edgar/data/1622996/000164033418001572/0001640334-18-001572.txt,2018-08-14 15:48:00,2018-08-14
0001640334-19-000877,1622996,ACBM,"ACRO BIOMEDICAL CO., LTD.",https://www.sec.gov/Archives/edgar/data/1622996/000164033419000877/0001640334-19-000877.txt,2019-05-15 14:33:00,2019-05-15
0001640334-18-000321,1622996,ACBM,"ACRO BIOMEDICAL CO., LTD.",https://www.sec.gov/Archives/edgar/data/1622996/000164033418000321/0001640334-18-000321.txt,2018-02-14 17:18:00,2018-02-14
0001640334-19-001630,1622996,ACBM,"ACRO BIOMEDICAL CO., LTD.",https://www.sec.gov/Archives/edgar/data/1622996/000164033419001630/0001640334-19-001630.txt,2019-08-14 14:21:00,2019-08-14
0001640334-17-000305,1609258,PTCO,PETROGAS CO,https://www.sec.gov/Archives/edgar/data/1609258/000164033417000305/0001640334-17-000305.txt,2017-02-14 16:28:00,2017-02-14
0001640334-17-001765,1609258,PTCO,PETROGAS CO,https://www.sec.gov/Archives/edgar/data/1609258/000164033417001765/0001640334-17-001765.txt,2017-08-21 15:27:00,2017-08-21
0001640334-17-002410,1609258,PTCO,PETROGAS CO,https://www.sec.gov/Archives/edgar/data/1609258/000164033417002410/0001640334-17-002410.txt,2017-11-14 16:13:00,2017-11-14
0001640334-20-000228,1609258,PTCO,PETROGAS CO,https://www.sec.gov/Archives/edgar/data/1609258/000164033420000228/0001640334-20-000228.txt,2020-02-10 13:57:00,2020-02-10
0001165527-16-000667,1609258,PTCO,PETROGAS CO,https://www.sec.gov/Archives/edgar/data/1609258/000116552716000667/0001165527-16-000667.txt,2016-02-22 17:10:00,2016-02-22
0001640334-20-001848,1609258,PTCO,PETROGAS CO,https://www.sec.gov/Archives/edgar/data/1609258/000164033420001848/0001640334-20-001848.txt,2020-07-27 06:04:00,2020-07-27
0001640334-19-000178,1609258,PTCO,PETROGAS CO,https://www.sec.gov/Archives/edgar/data/1609258/000164033419000178/0001640334-19-000178.txt,2019-02-07 15:09:00,2019-02-07
0001640334-18-002067,1609258,PTCO,PETROGAS CO,https://www.sec.gov/Archives/edgar/data/1609258/000164033418002067/0001640334-18-002067.txt,2018-11-05 13:05:00,2018-11-05
0001640334-19-002175,1609258,PTCO,PETROGAS CO,https://www.sec.gov/Archives/edgar/data/1609258/000164033419002175/0001640334-19-002175.txt,2019-11-04 17:17:00,2019-11-04
0001640334-18-001739,1609258,PTCO,PETROGAS CO,https://www.sec.gov/Archives/edgar/data/1609258/000164033418001739/0001640334-18-001739.txt,2018-09-11 16:29:00,2018-09-11
0001640334-18-000362,1609258,PTCO,PETROGAS CO,https://www.sec.gov/Archives/edgar/data/1609258/000164033418000362/0001640334-18-000362.txt,2018-02-20 14:25:00,2018-02-20
0001594062-16-000641,1609258,PTCO,PETROGAS CO,https://www.sec.gov/Archives/edgar/data/1609258/000159406216000641/0001594062-16-000641.txt,2016-10-18 14:02:00,2016-10-18
0001594062-16-000646,1609258,PTCO,PETROGAS CO,https://www.sec.gov/Archives/edgar/data/1609258/000159406216000646/0001594062-16-000646.txt,2016-10-25 11:40:00,2016-10-25
0001640334-19-001604,1609258,PTCO,PETROGAS CO,https://www.sec.gov/Archives/edgar/data/1609258/000164033419001604/0001640334-19-001604.txt,2019-08-12 21:57:00,2019-08-12
0001640334-17-000309,1591565,BLYQ,"BALLY, CORP.",https://www.sec.gov/Archives/edgar/data/1591565/000164033417000309/0001640334-17-000309.txt,2017-02-14 17:28:00,2017-02-14
0001640334-17-001687,1591565,BLYQ,"BALLY, CORP.",https://www.sec.gov/Archives/edgar/data/1591565/000164033417001687/0001640334-17-001687.txt,2017-08-14 16:43:00,2017-08-14
0001640334-20-001123,1591565,BLYQ,"BALLY, CORP.",https://www.sec.gov/Archives/edgar/data/1591565/000164033420001123/0001640334-20-001123.txt,2020-05-08 16:11:00,2020-05-08
0001640334-20-000239,1591565,BLYQ,"BALLY, CORP.",https://www.sec.gov/Archives/edgar/data/1591565/000164033420000239/0001640334-20-000239.txt,2020-02-11 11:17:00,2020-02-11
0001640334-16-001085,1591565,BLYQ,"BALLY, CORP.",https://www.sec.gov/Archives/edgar/data/1591565/000164033416001085/0001640334-16-001085.txt,2016-05-16 15:12:00,2016-05-16
0001640334-16-000694,1591565,BLYQ,"BALLY, CORP.",https://www.sec.gov/Archives/edgar/data/1591565/000164033416000694/0001640334-16-000694.txt,2016-02-11 17:22:00,2016-02-11
0001640334-16-001594,1591565,BLYQ,"BALLY, CORP.",https://www.sec.gov/Archives/edgar/data/1591565/000164033416001594/0001640334-16-001594.txt,2016-08-22 16:12:00,2016-08-22
0001640334-20-002084,1591565,BLYQ,"BALLY, CORP.",https://www.sec.gov/Archives/edgar/data/1591565/000164033420002084/0001640334-20-002084.txt,2020-08-13 16:25:00,2020-08-13
0001640334-17-001060,1591565,BLYQ,"BALLY, CORP.",https://www.sec.gov/Archives/edgar/data/1591565/000164033417001060/0001640334-17-001060.txt,2017-05-22 15:05:00,2017-05-22
0001640334-19-000188,1591565,BLYQ,"BALLY, CORP.",https://www.sec.gov/Archives/edgar/data/1591565/000164033419000188/0001640334-19-000188.txt,2019-02-08 13:17:00,2019-02-08
0001640334-18-001620,1591565,BLYQ,"BALLY, CORP.",https://www.sec.gov/Archives/edgar/data/1591565/000164033418001620/0001640334-18-001620.txt,2018-08-20 10:37:00,2018-08-20
0001640334-19-000786,1591565,BLYQ,"BALLY, CORP.",https://www.sec.gov/Archives/edgar/data/1591565/000164033419000786/0001640334-19-000786.txt,2019-05-09 14:14:00,2019-05-09
0001640334-18-000367,1591565,BLYQ,"BALLY, CORP.",https://www.sec.gov/Archives/edgar/data/1591565/000164033418000367/0001640334-18-000367.txt,2018-02-20 16:06:00,2018-02-20
0001640334-18-000952,1591565,BLYQ,"BALLY, CORP.",https://www.sec.gov/Archives/edgar/data/1591565/000164033418000952/0001640334-18-000952.txt,2018-05-14 11:37:00,2018-05-14
0001640334-19-001609,1591565,BLYQ,"BALLY, CORP.",https://www.sec.gov/Archives/edgar/data/1591565/000164033419001609/0001640334-19-001609.txt,2019-08-13 12:27:00,2019-08-13
0001654954-17-001012,1465470,SHMP,NATURALSHRIMP INC,https://www.sec.gov/Archives/edgar/data/1465470/000165495417001012/0001654954-17-001012.txt,2017-02-13 18:09:00,2017-02-13
0001654954-17-007582,1465470,SHMP,NATURALSHRIMP INC,https://www.sec.gov/Archives/edgar/data/1465470/000165495417007582/0001654954-17-007582.txt,2017-08-14 17:03:00,2017-08-14
0001654954-17-010602,1465470,SHMP,NATURALSHRIMP INC,https://www.sec.gov/Archives/edgar/data/1465470/000165495417010602/0001654954-17-010602.txt,2017-11-14 15:42:00,2017-11-14
0001654954-20-001544,1465470,SHMP,NATURALSHRIMP INC,https://www.sec.gov/Archives/edgar/data/1465470/000165495420001544/0001654954-20-001544.txt,2020-02-13 17:30:00,2020-02-13
0001354488-16-006233,1465470,SHMP,NATURALSHRIMP INC,https://www.sec.gov/Archives/edgar/data/1465470/000135448816006233/0001354488-16-006233.txt,2016-02-16 16:37:00,2016-02-16
0001654954-16-001769,1465470,SHMP,NATURALSHRIMP INC,https://www.sec.gov/Archives/edgar/data/1465470/000165495416001769/0001654954-16-001769.txt,2016-08-22 16:56:00,2016-08-22
0001654954-20-009063,1465470,SHMP,NATURALSHRIMP INC,https://www.sec.gov/Archives/edgar/data/1465470/000165495420009063/0001654954-20-009063.txt,2020-08-13 15:35:00,2020-08-13
0001654954-19-001477,1465470,SHMP,NATURALSHRIMP INC,https://www.sec.gov/Archives/edgar/data/1465470/000165495419001477/0001654954-19-001477.txt,2019-02-13 19:54:00,2019-02-13
0001654954-18-012571,1465470,SHMP,NATURALSHRIMP INC,https://www.sec.gov/Archives/edgar/data/1465470/000165495418012571/0001654954-18-012571.txt,2018-11-13 18:48:00,2018-11-13
0001654954-19-013008,1465470,SHMP,NATURALSHRIMP INC,https://www.sec.gov/Archives/edgar/data/1465470/000165495419013008/0001654954-19-013008.txt,2019-11-14 16:42:00,2019-11-14
0001654954-18-009409,1465470,SHMP,NATURALSHRIMP INC,https://www.sec.gov/Archives/edgar/data/1465470/000165495418009409/0001654954-18-009409.txt,2018-08-20 16:31:00,2018-08-20
0001654954-18-001554,1465470,SHMP,NATURALSHRIMP INC,https://www.sec.gov/Archives/edgar/data/1465470/000165495418001554/0001654954-18-001554.txt,2018-02-14 17:27:00,2018-02-14
0001654954-19-009544,1465470,SHMP,NATURALSHRIMP INC,https://www.sec.gov/Archives/edgar/data/1465470/000165495419009544/0001654954-19-009544.txt,2019-08-14 15:40:00,2019-08-14
0001654954-17-001015,1045942,TRCK,"TRACK GROUP, INC.",https://www.sec.gov/Archives/edgar/data/1045942/000165495417001015/0001654954-17-001015.txt,2017-02-14 06:11:00,2017-02-14
0001654954-17-007163,1045942,TRCK,"TRACK GROUP, INC.",https://www.sec.gov/Archives/edgar/data/1045942/000165495417007163/0001654954-17-007163.txt,2017-08-10 08:02:00,2017-08-10
0001654954-20-005029,1045942,TRCK,"TRACK GROUP, INC.",https://www.sec.gov/Archives/edgar/data/1045942/000165495420005029/0001654954-20-005029.txt,2020-05-07 13:03:00,2020-05-07
0001654954-20-001526,1045942,TRCK,"TRACK GROUP, INC.",https://www.sec.gov/Archives/edgar/data/1045942/000165495420001526/0001654954-20-001526.txt,2020-02-13 16:57:00,2020-02-13
0001415889-16-005771,1045942,TRCK,"TRACK GROUP, INC.",https://www.sec.gov/Archives/edgar/data/1045942/000141588916005771/0001415889-16-005771.txt,2016-05-06 21:57:00,2016-05-06
0001415889-16-004686,1045942,TRCK,"TRACK GROUP, INC.",https://www.sec.gov/Archives/edgar/data/1045942/000141588916004686/0001415889-16-004686.txt,2016-02-08 19:40:00,2016-02-08
0001415889-16-006734,1045942,TRCK,"TRACK GROUP, INC.",https://www.sec.gov/Archives/edgar/data/1045942/000141588916006734/0001415889-16-006734.txt,2016-08-09 16:41:00,2016-08-09
0001654954-20-008539,1045942,TRCK,"TRACK GROUP, INC.",https://www.sec.gov/Archives/edgar/data/1045942/000165495420008539/0001654954-20-008539.txt,2020-08-05 20:33:00,2020-08-05
0001654954-17-004484,1045942,TRCK,"TRACK GROUP, INC.",https://www.sec.gov/Archives/edgar/data/1045942/000165495417004484/0001654954-17-004484.txt,2017-05-12 06:11:00,2017-05-12
0001654954-19-001474,1045942,TRCK,"TRACK GROUP, INC.",https://www.sec.gov/Archives/edgar/data/1045942/000165495419001474/0001654954-19-001474.txt,2019-02-13 18:32:00,2019-02-13
0001654954-18-008664,1045942,TRCK,"TRACK GROUP, INC.",https://www.sec.gov/Archives/edgar/data/1045942/000165495418008664/0001654954-18-008664.txt,2018-08-08 17:27:00,2018-08-08
0001654954-19-005586,1045942,TRCK,"TRACK GROUP, INC.",https://www.sec.gov/Archives/edgar/data/1045942/000165495419005586/0001654954-19-005586.txt,2019-05-09 19:01:00,2019-05-09
0001654954-18-001241,1045942,TRCK,"TRACK GROUP, INC.",https://www.sec.gov/Archives/edgar/data/1045942/000165495418001241/0001654954-18-001241.txt,2018-02-08 17:04:00,2018-02-08
0001654954-18-005083,1045942,TRCK,"TRACK GROUP, INC.",https://www.sec.gov/Archives/edgar/data/1045942/000165495418005083/0001654954-18-005083.txt,2018-05-11 08:02:00,2018-05-11
0001654954-19-009091,1045942,TRCK,"TRACK GROUP, INC.",https://www.sec.gov/Archives/edgar/data/1045942/000165495419009091/0001654954-19-009091.txt,2019-08-08 19:01:00,2019-08-08
0001654954-17-001064,924805,FRHC,BMB MUNAI INC,https://www.sec.gov/Archives/edgar/data/924805/000165495417001064/0001654954-17-001064.txt,2017-02-14 13:29:00,2017-02-14
0001654954-17-007571,924805,FRHC,BMB MUNAI INC,https://www.sec.gov/Archives/edgar/data/924805/000165495417007571/0001654954-17-007571.txt,2017-08-14 16:48:00,2017-08-14
0001654954-17-010658,924805,FRHC,FREEDOM HOLDING CORP.,https://www.sec.gov/Archives/edgar/data/924805/000165495417010658/0001654954-17-010658.txt,2017-11-14 17:09:00,2017-11-14
0001654954-20-001289,924805,FRHC,FREEDOM HOLDING CORP.,https://www.sec.gov/Archives/edgar/data/924805/000165495420001289/0001654954-20-001289.txt,2020-02-10 17:14:00,2020-02-10
0001038838-16-000212,924805,FRHC,BMB MUNAI INC,https://www.sec.gov/Archives/edgar/data/924805/000103883816000212/0001038838-16-000212.txt,2016-02-16 13:23:00,2016-02-16
0001038838-16-000297,924805,FRHC,BMB MUNAI INC,https://www.sec.gov/Archives/edgar/data/924805/000103883816000297/0001038838-16-000297.txt,2016-08-15 14:08:00,2016-08-15
0001654954-20-008748,924805,FRHC,FREEDOM HOLDING CORP.,https://www.sec.gov/Archives/edgar/data/924805/000165495420008748/0001654954-20-008748.txt,2020-08-10 21:14:00,2020-08-10
0001654954-19-001385,924805,FRHC,FREEDOM HOLDING CORP.,https://www.sec.gov/Archives/edgar/data/924805/000165495419001385/0001654954-19-001385.txt,2019-02-12 17:24:00,2019-02-12
0001654954-18-012588,924805,FRHC,FREEDOM HOLDING CORP.,https://www.sec.gov/Archives/edgar/data/924805/000165495418012588/0001654954-18-012588.txt,2018-11-13 21:33:00,2018-11-13
0001654954-19-012748,924805,FRHC,FREEDOM HOLDING CORP.,https://www.sec.gov/Archives/edgar/data/924805/000165495419012748/0001654954-19-012748.txt,2019-11-12 17:19:00,2019-11-12
0001654954-18-009149,924805,FRHC,FREEDOM HOLDING CORP.,https://www.sec.gov/Archives/edgar/data/924805/000165495418009149/0001654954-18-009149.txt,2018-08-14 16:49:00,2018-08-14
0001654954-18-001536,924805,FRHC,FREEDOM HOLDING CORP.,https://www.sec.gov/Archives/edgar/data/924805/000165495418001536/0001654954-18-001536.txt,2018-02-14 15:42:00,2018-02-14
0001038838-16-000314,924805,FRHC,BMB MUNAI INC,https://www.sec.gov/Archives/edgar/data/924805/000103883816000314/0001038838-16-000314.txt,2016-11-14 12:27:00,2016-11-14
0001654954-19-009157,924805,FRHC,FREEDOM HOLDING CORP.,https://www.sec.gov/Archives/edgar/data/924805/000165495419009157/0001654954-19-009157.txt,2019-08-09 14:37:00,2019-08-09
0001654954-17-001080,836809,AFTM,"AFTERMASTER, INC.",https://www.sec.gov/Archives/edgar/data/836809/000165495417001080/0001654954-17-001080.txt,2017-02-14 16:27:00,2017-02-14
0001654954-17-010831,836809,AFTM,"AFTERMASTER, INC.",https://www.sec.gov/Archives/edgar/data/836809/000165495417010831/0001654954-17-010831.txt,2017-11-16 17:18:00,2017-11-16
0001654954-20-001736,836809,AFTM,"AFTERMASTER, INC.",https://www.sec.gov/Archives/edgar/data/836809/000165495420001736/0001654954-20-001736.txt,2020-02-19 15:52:00,2020-02-19
0001199835-16-000831,836809,AFTM,"AFTERMASTER, INC.",https://www.sec.gov/Archives/edgar/data/836809/000119983516000831/0001199835-16-000831.txt,2016-05-16 17:26:00,2016-05-16
0001199835-16-000623,836809,AFTM,"AFTERMASTER, INC.",https://www.sec.gov/Archives/edgar/data/836809/000119983516000623/0001199835-16-000623.txt,2016-02-16 16:01:00,2016-02-16
0001654954-20-007386,836809,AFTM,"AFTERMASTER, INC.",https://www.sec.gov/Archives/edgar/data/836809/000165495420007386/0001654954-20-007386.txt,2020-07-06 16:34:00,2020-07-06
0001654954-17-004766,836809,AFTM,"AFTERMASTER, INC.",https://www.sec.gov/Archives/edgar/data/836809/000165495417004766/0001654954-17-004766.txt,2017-05-15 16:49:00,2017-05-15
0001654954-19-001553,836809,AFTM,"AFTERMASTER, INC.",https://www.sec.gov/Archives/edgar/data/836809/000165495419001553/0001654954-19-001553.txt,2019-02-14 13:56:00,2019-02-14
0001654954-18-012943,836809,AFTM,"AFTERMASTER, INC.",https://www.sec.gov/Archives/edgar/data/836809/000165495418012943/0001654954-18-012943.txt,2018-11-19 15:10:00,2018-11-19
0001199835-19-000037,836809,AFTM,"AFTERMASTER, INC.",https://www.sec.gov/Archives/edgar/data/836809/000119983519000037/0001199835-19-000037.txt,2019-11-14 16:49:00,2019-11-14
0001654954-19-006118,836809,AFTM,"AFTERMASTER, INC.",https://www.sec.gov/Archives/edgar/data/836809/000165495419006118/0001654954-19-006118.txt,2019-05-15 16:38:00,2019-05-15
0001654954-18-001530,836809,AFTM,"AFTERMASTER, INC.",https://www.sec.gov/Archives/edgar/data/836809/000165495418001530/0001654954-18-001530.txt,2018-02-14 15:01:00,2018-02-14
0001654954-16-003961,836809,AFTM,"AFTERMASTER, INC.",https://www.sec.gov/Archives/edgar/data/836809/000165495416003961/0001654954-16-003961.txt,2016-11-14 16:04:00,2016-11-14
0001654954-18-005652,836809,AFTM,"AFTERMASTER, INC.",https://www.sec.gov/Archives/edgar/data/836809/000165495418005652/0001654954-18-005652.txt,2018-05-18 15:00:00,2018-05-18
0001663577-17-000027,1670869,RMHB,"ROCKY MOUNTAIN HIGH BRANDS, INC.",https://www.sec.gov/Archives/edgar/data/1670869/000166357717000027/0001663577-17-000027.txt,2017-02-14 17:26:00,2017-02-14
0001663577-17-000379,1670869,RMHB,"ROCKY MOUNTAIN HIGH BRANDS, INC.",https://www.sec.gov/Archives/edgar/data/1670869/000166357717000379/0001663577-17-000379.txt,2017-11-14 16:12:00,2017-11-14
0001663577-20-000317,1670869,RMHB,"ROCKY MOUNTAIN HIGH BRANDS, INC.",https://www.sec.gov/Archives/edgar/data/1670869/000166357720000317/0001663577-20-000317.txt,2020-09-10 16:51:00,2020-09-10
0001663577-17-000163,1670869,RMHB,"ROCKY MOUNTAIN HIGH BRANDS, INC.",https://www.sec.gov/Archives/edgar/data/1670869/000166357717000163/0001663577-17-000163.txt,2017-05-15 17:05:00,2017-05-15
0001663577-18-000529,1670869,RMHB,"ROCKY MOUNTAIN HIGH BRANDS, INC.",https://www.sec.gov/Archives/edgar/data/1670869/000166357718000529/0001663577-18-000529.txt,2018-11-19 16:44:00,2018-11-19
0001663577-19-000407,1670869,RMHB,"ROCKY MOUNTAIN HIGH BRANDS, INC.",https://www.sec.gov/Archives/edgar/data/1670869/000166357719000407/0001663577-19-000407.txt,2019-11-19 17:15:00,2019-11-19
0001663577-18-000380,1670869,RMHB,"ROCKY MOUNTAIN HIGH BRANDS, INC.",https://www.sec.gov/Archives/edgar/data/1670869/000166357718000380/0001663577-18-000380.txt,2018-08-17 17:00:00,2018-08-17
0001663577-19-000233,1670869,RMHB,"ROCKY MOUNTAIN HIGH BRANDS, INC.",https://www.sec.gov/Archives/edgar/data/1670869/000166357719000233/0001663577-19-000233.txt,2019-05-20 17:05:00,2019-05-20
0001663577-16-000391,1670869,RMHB,"ROCKY MOUNTAIN HIGH BRANDS, INC.",https://www.sec.gov/Archives/edgar/data/1670869/000166357716000391/0001663577-16-000391.txt,2016-11-15 21:02:00,2016-11-15
0001663577-18-000244,1670869,RMHB,"ROCKY MOUNTAIN HIGH BRANDS, INC.",https://www.sec.gov/Archives/edgar/data/1670869/000166357718000244/0001663577-18-000244.txt,2018-05-17 21:42:00,2018-05-17
0001663577-19-000346,1670869,RMHB,"ROCKY MOUNTAIN HIGH BRANDS, INC.",https://www.sec.gov/Archives/edgar/data/1670869/000166357719000346/0001663577-19-000346.txt,2019-08-19 16:56:00,2019-08-19
0001663577-17-000029,827876,CLSK,"CLEANSPARK, INC.",https://www.sec.gov/Archives/edgar/data/827876/000166357717000029/0001663577-17-000029.txt,2017-02-14 17:42:00,2017-02-14
0001663577-17-000260,827876,CLSK,"CLEANSPARK, INC.",https://www.sec.gov/Archives/edgar/data/827876/000166357717000260/0001663577-17-000260.txt,2017-08-14 16:42:00,2017-08-14
0001663577-20-000136,827876,CLSK,"CLEANSPARK, INC.",https://www.sec.gov/Archives/edgar/data/827876/000166357720000136/0001663577-20-000136.txt,2020-05-11 16:17:00,2020-05-11
